country,n_seasons,variant,model_type,elapsed_s,mae,per_horizon_mae,weighted_horizon_score,peak_timing_error,peak_magnitude_error,sir_residual,positivity_violation,trainable_params
MEX,5.0,from_scratch_transformer,transformer,1.1,6.964832305908203,"[0.8940204977989197, 1.672005534172058, 2.107680320739746, 4.085056781768799, 6.065089225769043, 8.250143051147461, 9.765872955322266, 11.036567687988281, 12.792659759521484, 12.979228019714355]",5.573258014188872,4.50684928894043,11.512700080871582,4.041111270497742,0.0,70282.0
MEX,10.0,frozen,diffusion,0.0,248.2928924560547,"[76.52510070800781, 145.66712951660156, 215.32049560546875, 267.43743896484375, 297.94073486328125, 310.33636474609375, 306.4087219238281, 301.79339599609375, 288.7562561035156, 272.7434387207031]",229.7970026652018,3.863013744354248,434.33673095703125,60.39604678030673,0.10835566371679306,0.0
MEX,10.0,naive_full_finetune,diffusion,1.6,83.68050384521484,"[6.556150436401367, 16.969711303710938, 55.663673400878906, 76.38947296142578, 74.46097564697266, 132.06764221191406, 144.70191955566406, 115.19149017333984, 106.98462677001953, 107.81936645507812]",72.00463376575047,3.7397260665893555,264.36920166015625,48.28633301393467,0.04963211715221405,15169.0
MEX,10.0,lora_no_physics,diffusion,1.1,60.43042755126953,"[9.567835807800293, 19.02317237854004, 28.343265533447266, 37.2236213684082, 45.41912078857422, 55.929466247558594, 72.78925323486328, 95.88957977294922, 116.63716125488281, 123.48180389404297]",48.411192210515345,4.3287672996521,150.43687438964844,21.334240993779332,0.25554388761520386,920.0
MEX,10.0,lora_adjoint_matched,diffusion,5.9,11.973151206970215,"[5.053660869598389, 7.139858245849609, 7.926331520080566, 9.773348808288574, 9.815250396728516, 11.650997161865234, 13.887317657470703, 15.221031188964844, 18.11297607421875, 21.150745391845703]",10.460169858402677,3.589040994644165,25.18492889404297,6.213067834263078,0.15007908642292023,920.0
MEX,10.0,from_scratch,diffusion,1.5,4747.7958984375,"[552.5150756835938, 2294.773193359375, 4653.82568359375, 6259.771484375, 6848.81494140625, 6806.208984375, 6513.6708984375, 5836.05224609375, 4483.677734375, 3228.649169921875]",4492.030587090387,3.2191781997680664,7953.00244140625,1348.593048605306,0.8558063507080078,15169.0
MEX,10.0,from_scratch_lstm,lstm,2.3,5.222489833831787,"[1.4133456945419312, 1.9857819080352783, 2.5689871311187744, 3.2589588165283203, 4.065390586853027, 5.0613861083984375, 6.264584064483643, 7.684948921203613, 9.210970878601074, 10.710542678833008]",4.2789131462574,5.9452056884765625,9.15610122680664,2.843032018339979,0.0,100929.0
MEX,10.0,from_scratch_gru,gru,2.1,2.7782580852508545,"[1.0469295978546143, 1.389569640159607, 1.809845209121704, 2.226608991622925, 2.6159677505493164, 2.987591505050659, 3.3663315773010254, 3.703842878341675, 4.080714702606201, 4.555180072784424]",2.424519028266271,5.0821919441223145,3.6816351413726807,1.600617525181088,0.0,75713.0
MEX,10.0,from_scratch_tcn,tcn,1.4,5.579949855804443,"[0.9734035134315491, 1.360137939453125, 2.393001079559326, 3.7218096256256104, 5.210094928741455, 7.28343391418457, 8.453495979309082, 8.090912818908691, 9.033370971679688, 9.279838562011719]",4.617569358812438,4.547945022583008,7.674271106719971,3.127206165068407,0.0,15818.0
MEX,10.0,from_scratch_transformer,transformer,1.6,3.5161936283111572,"[1.1551234722137451, 1.185046911239624, 2.5056495666503906, 1.93280827999115, 2.6583447456359863, 3.230867624282837, 4.56338357925415, 5.350028991699219, 6.084277629852295, 6.496400356292725]",2.9325694885518816,4.767123222351074,4.983681678771973,2.265888287144709,0.00016563624376431108,70282.0
AUS,1.0,frozen,diffusion,0.0,1196.9034423828125,"[510.7464904785156, 948.4202880859375, 1249.966796875, 1401.31005859375, 1463.5472412109375, 1471.8037109375, 1431.65283203125, 1331.0472412109375, 1162.84814453125, 997.6908569335938]",1161.413469950358,3.5847456455230713,1518.9359130859375,172.86886004883817,0.0,0.0
AUS,1.0,naive_full_finetune,diffusion,0.1,43.984989166259766,"[33.79136657714844, 41.02632522583008, 47.19873809814453, 48.46062469482422, 49.641300201416016, 50.95525360107422, 50.2389030456543, 44.88432693481445, 38.93430709838867, 34.71870422363281]",44.04732583363851,4.855932235717773,52.08955764770508,7.824631299225324,2.914592742919922,15169.0
AUS,1.0,lora_no_physics,diffusion,0.1,581.9556274414062,"[302.5618896484375, 563.3541870117188, 696.6046752929688, 723.541748046875, 709.0467529296875, 678.8041381835938, 640.5708618164062, 583.758544921875, 498.8134460449219, 422.499267578125]",583.1540773179796,3.991525411605835,779.6805419921875,96.0800742136114,0.10356119275093079,920.0
AUS,1.0,lora_adjoint_matched,diffusion,0.6,584.6502075195312,"[251.78958129882812, 469.8660583496094, 620.4033203125, 698.74365234375, 729.2498168945312, 726.6412963867188, 696.13916015625, 637.4297485351562, 548.0236206054688, 468.2160339355469]",570.3743891398111,4.262712001800537,751.208740234375,89.53100746384577,0.0,920.0
AUS,1.0,from_scratch,diffusion,0.2,97.65361785888672,"[86.70838165283203, 65.86376190185547, 75.68772888183594, 81.9678726196289, 89.62702941894531, 98.56041717529297, 103.92981719970703, 115.67320251464844, 105.11927032470703, 153.39865112304688]",91.266126759847,4.652542591094971,84.52774047851562,18.760654150431595,61.19655227661133,15169.0
AUS,1.0,from_scratch_lstm,lstm,0.3,23.965757369995117,"[20.48223114013672, 20.791831970214844, 21.495859146118164, 22.29150390625, 23.364652633666992, 24.44198989868164, 25.481712341308594, 26.421810150146484, 27.16354751586914, 27.722431182861328]",23.159970728556313,4.98305082321167,31.563430786132812,1.7509261578489832,0.0,100929.0
AUS,1.0,from_scratch_gru,gru,0.3,22.769529342651367,"[18.225805282592773, 19.25688362121582, 20.37303924560547, 21.361465454101562, 22.510129928588867, 23.538633346557617, 24.48200225830078, 25.326560974121094, 26.01895523071289, 26.60182762145996]",21.892439047495525,4.98305082321167,29.23862648010254,1.9758418056565268,0.0,75713.0
AUS,1.0,from_scratch_tcn,tcn,0.2,24.523170471191406,"[12.530558586120605, 15.472768783569336, 17.72893524169922, 23.180503845214844, 26.0856876373291, 26.21076202392578, 29.57677459716797, 29.410053253173828, 31.212860107421875, 33.82280731201172]",22.41466916932,4.822033882141113,23.544174194335938,2.079231827263694,0.5021490454673767,15818.0
AUS,1.0,from_scratch_transformer,transformer,0.2,25.79585838317871,"[22.512712478637695, 23.72624969482422, 24.42751121520996, 24.637298583984375, 25.213605880737305, 26.392276763916016, 27.657880783081055, 27.14101791381836, 27.84163475036621, 28.408418655395508]",25.20876621670193,4.98305082321167,33.6116828918457,1.3488363947729156,0.0,70282.0
AUS,2.0,frozen,diffusion,0.0,943.2839965820312,"[388.245849609375, 722.2117309570312, 957.6044921875, 1089.23876953125, 1154.984375, 1175.768798828125, 1151.51806640625, 1070.4400634765625, 929.2257690429688, 793.601318359375]",910.677825249566,4.076271057128906,1225.66162109375,144.09338298338017,0.0,0.0
AUS,2.0,naive_full_finetune,diffusion,0.4,205.63882446289062,"[179.7068328857422, 250.9829559326172, 274.6991271972656, 238.38510131835938, 212.41897583007812, 200.58766174316406, 196.0155029296875, 194.4010467529297, 169.00148010253906, 140.18960571289062]",213.80525063408746,4.3983049392700195,280.8895263671875,31.913905558827196,5.5650532885920256e-05,15169.0
AUS,2.0,lora_no_physics,diffusion,0.3,667.2192993164062,"[302.26287841796875, 560.118408203125, 733.306396484375, 814.4028930664062, 840.6162719726562, 830.8749389648438, 788.7110595703125, 710.1924438476562, 595.1604614257812, 496.5474853515625]",657.2667168511284,4.55084753036499,876.9609375,108.61819136870265,0.011327782645821571,920.0
AUS,2.0,lora_adjoint_matched,diffusion,1.4,321.7938537597656,"[140.601318359375, 264.3586120605469, 347.3766784667969, 389.41644287109375, 404.6807556152344, 400.1615905761719, 381.17437744140625, 346.1789855957031, 294.76953125, 249.22030639648438]",315.3760070800781,4.491525650024414,433.2248229980469,55.74035145702367,0.0014838837087154388,920.0
AUS,2.0,from_scratch,diffusion,0.4,41.94129180908203,"[124.48211669921875, 41.832374572753906, 54.68844985961914, 31.348844528198242, 30.10336685180664, 28.222564697265625, 27.710283279418945, 26.84734535217285, 26.655733108520508, 27.52182388305664]",48.223963250054254,4.58474588394165,120.58118438720703,20.55964085842385,0.005294046830385923,15169.0
AUS,2.0,from_scratch_lstm,lstm,0.6,23.28822135925293,"[20.727441787719727, 21.373388290405273, 21.93058204650879, 22.368633270263672, 22.983976364135742, 23.575489044189453, 24.167089462280273, 24.752779006958008, 25.265703201293945, 25.737138748168945]",22.77471466064453,4.98305082321167,31.816055297851562,2.1489533006987775,0.0,100929.0
AUS,2.0,from_scratch_gru,gru,0.5,23.861309051513672,"[18.425077438354492, 21.615602493286133, 23.02985191345215, 23.662559509277344, 24.264406204223633, 24.76471519470215, 25.209131240844727, 25.605751037597656, 25.90170669555664, 26.13428497314453]",23.20905801984999,4.98305082321167,29.477352142333984,1.73088484266608,0.0,75713.0
AUS,2.0,from_scratch_tcn,tcn,0.4,22.92578887939453,"[13.216426849365234, 19.167617797851562, 22.741985321044922, 25.346147537231445, 26.656179428100586, 26.032228469848633, 27.39542579650879, 24.27951431274414, 22.648502349853516, 21.773874282836914]",22.289152728186714,4.8728814125061035,24.184995651245117,2.6207165612267214,0.010588710196316242,15818.0
AUS,2.0,from_scratch_transformer,transformer,0.4,24.40084457397461,"[19.954416275024414, 23.187910079956055, 24.041818618774414, 23.92634391784668, 25.75619888305664, 25.517244338989258, 25.53943634033203, 26.154747009277344, 25.174516677856445, 24.755813598632812]",23.99926798078749,4.94915246963501,30.91488265991211,1.8487926818511806,0.0,70282.0
AUS,3.0,frozen,diffusion,0.0,309.35980224609375,"[107.61874389648438, 203.58294677734375, 290.4474792480469, 356.8544006347656, 397.1020202636719, 412.5786437988281, 400.8774719238281, 364.1013488769531, 304.7686462402344, 255.66627502441406]",295.1567817687988,3.271186351776123,463.2703552246094,66.2432153969864,0.01263853907585144,0.0
AUS,3.0,naive_full_finetune,diffusion,0.5,31.974559783935547,"[12.010578155517578, 20.78200340270996, 28.021841049194336, 32.364654541015625, 35.218509674072266, 37.06418991088867, 38.07012939453125, 38.001182556152344, 36.65424728393555, 41.55826187133789]",29.497372712029346,3.745762825012207,40.63204574584961,7.369907388490434,0.0014651573728770018,15169.0
AUS,3.0,lora_no_physics,diffusion,0.4,327.4341125488281,"[131.85281372070312, 247.71620178222656, 328.8157043457031, 368.2938232421875, 384.51080322265625, 391.2130126953125, 391.02703857421875, 378.44439697265625, 344.8036804199219, 307.6634521484375]",313.07324040730794,3.457627058029175,451.15087890625,55.32844202812034,0.0,920.0
AUS,3.0,lora_adjoint_matched,diffusion,2.1,98.87886810302734,"[29.078336715698242, 57.164188385009766, 81.21712493896484, 98.20201873779297, 111.75459289550781, 122.12757110595703, 127.38638305664062, 127.2850570678711, 121.09636688232422, 113.47703552246094]",90.34898269441393,3.5,149.27357482910156,22.20742932587822,0.004352065268903971,920.0
AUS,3.0,from_scratch,diffusion,0.6,789.3854370117188,"[522.957275390625, 681.0338134765625, 875.1295166015625, 958.1532592773438, 987.8262939453125, 960.9398803710938, 891.1631469726562, 797.3226318359375, 631.0064086914062, 588.3224487304688]",791.4898922390408,3.6101694107055664,1154.67822265625,140.03194123213677,0.02720782160758972,15169.0
AUS,3.0,from_scratch_lstm,lstm,0.8,10.718178749084473,"[4.9252214431762695, 6.131535053253174, 7.186809062957764, 8.029597282409668, 9.522231101989746, 11.043134689331055, 12.710765838623047, 14.47126579284668, 15.84712028503418, 17.314109802246094]",9.432091342078314,4.271186351776123,14.030911445617676,5.957934205078584,0.0,100929.0
AUS,3.0,from_scratch_gru,gru,0.8,11.201959609985352,"[4.109469890594482, 5.626369476318359, 6.665599822998047, 8.021565437316895, 9.938863754272461, 11.944372177124023, 13.894640922546387, 15.841646194458008, 17.29277229309082, 18.684293746948242]",9.655608254008822,4.830508708953857,12.339089393615723,5.775673239136819,0.0,75713.0
AUS,3.0,from_scratch_tcn,tcn,0.5,11.084175109863281,"[4.520518779754639, 6.119665622711182, 7.910455226898193, 8.387474060058594, 10.047298431396484, 11.790125846862793, 13.176207542419434, 15.09583568572998, 15.866368293762207, 17.927793502807617]",9.745683625009326,4.974576473236084,14.056710243225098,5.30750876809693,0.0,15818.0
AUS,3.0,from_scratch_transformer,transformer,0.6,9.697220802307129,"[5.022963047027588, 6.926342010498047, 7.3626532554626465, 7.480998516082764, 8.226973533630371, 9.015501022338867, 10.998017311096191, 12.711554527282715, 14.592978477478027, 14.634230613708496]",8.706932600339254,4.406779766082764,11.124018669128418,6.543733332526787,0.004138759803026915,70282.0
AUS,5.0,frozen,diffusion,0.0,321.92047119140625,"[124.49540710449219, 231.247314453125, 325.5141906738281, 386.25970458984375, 412.490966796875, 415.734375, 397.6563720703125, 360.16058349609375, 305.5098571777344, 260.13580322265625]",311.08008668687614,2.8559322357177734,494.43359375,70.65164121192034,0.004280418623238802,0.0
AUS,5.0,naive_full_finetune,diffusion,1.1,1575.4251708984375,"[623.7023315429688, 1094.6275634765625, 1472.4344482421875, 1742.3956298828125, 1905.916259765625, 1972.0704345703125, 1945.49267578125, 1834.901611328125, 1631.6209716796875, 1531.090576171875]",1495.3517547607423,3.008474588394165,2068.262939453125,225.6517933830097,0.0,15169.0
AUS,5.0,lora_no_physics,diffusion,0.7,148.27809143066406,"[65.02623748779297, 118.68484497070312, 160.25535583496094, 176.78990173339844, 180.40032958984375, 176.54147338867188, 170.34239196777344, 161.66432189941406, 145.27420043945312, 127.80197143554688]",144.19504432678224,3.1101694107055664,249.62367248535156,37.78392538766717,0.0,920.0
AUS,5.0,lora_adjoint_matched,diffusion,3.9,20.33912467956543,"[13.78884506225586, 19.978979110717773, 19.825162887573242, 21.708293914794922, 20.48159408569336, 21.96533966064453, 20.315406799316406, 21.324813842773438, 21.618671417236328, 22.384132385253906]",19.818908521864152,3.6440677642822266,19.724119186401367,5.856859471912116,0.10113798081874847,920.0
AUS,5.0,from_scratch,diffusion,1.1,305.1787414550781,"[177.8701629638672, 256.5198974609375, 330.4021911621094, 368.2326965332031, 382.37176513671875, 377.0135803222656, 354.6129455566406, 320.9934387207031, 252.82167053222656, 230.94882202148438]",303.1867218017578,2.9406778812408447,454.39093017578125,59.443146925453206,0.003114465856924653,15169.0
AUS,5.0,from_scratch_lstm,lstm,1.8,10.999399185180664,"[4.936923980712891, 6.530613899230957, 7.62677526473999, 8.230856895446777, 9.500905990600586, 11.21569538116455, 12.996950149536133, 14.77731704711914, 16.342214584350586, 17.835731506347656]",9.685308188862269,4.1186442375183105,13.746413230895996,5.267003770242752,0.0,100929.0
AUS,5.0,from_scratch_gru,gru,1.6,8.386327743530273,"[4.531336784362793, 6.358561992645264, 7.126460552215576, 7.209604263305664, 7.439165115356445, 8.316178321838379, 9.276549339294434, 10.503030776977539, 11.371794700622559, 11.730603218078613]",7.698291137483383,2.457627058029175,11.475898742675781,7.294427002953495,0.0,75713.0
AUS,5.0,from_scratch_tcn,tcn,1.1,9.551501274108887,"[4.333358287811279, 5.950848579406738, 6.779975414276123, 7.502928733825684, 8.840465545654297, 9.578920364379883, 11.16447639465332, 12.036853790283203, 14.179708480834961, 15.147475242614746]",8.47963129679362,2.4406778812408447,11.196084022521973,6.247951232969424,0.0,15818.0
AUS,5.0,from_scratch_transformer,transformer,1.3,7.662483215332031,"[4.531543731689453, 6.290141582489014, 8.007758140563965, 7.024181365966797, 6.820945739746094, 7.594293117523193, 7.641083240509033, 8.791284561157227, 8.993096351623535, 10.930508613586426]",7.201077797677781,2.237288236618042,9.693461418151855,8.039671704082165,0.0,70282.0
AUS,10.0,frozen,diffusion,0.0,290.4119873046875,"[100.79917907714844, 188.05953979492188, 265.10430908203125, 317.7295227050781, 351.4520263671875, 368.57257080078125, 369.249755859375, 351.42022705078125, 315.63385009765625, 276.0989685058594]",273.3343332078722,2.8389830589294434,448.38836669921875,61.548060272891576,0.0,0.0
AUS,10.0,naive_full_finetune,diffusion,2.1,46.18758010864258,"[22.00640106201172, 37.41550827026367, 47.987491607666016, 54.18659973144531, 55.889610290527344, 54.35112380981445, 52.99519729614258, 50.26546096801758, 44.808719635009766, 41.969661712646484]",44.867027558220755,2.737288236618042,64.45162963867188,12.042999030455416,0.0,15169.0
AUS,10.0,lora_no_physics,diffusion,1.4,136.9713592529297,"[49.739959716796875, 93.9459228515625, 126.81546783447266, 150.21258544921875, 166.3062744140625, 174.54837036132812, 174.85101318359375, 164.50213623046875, 143.22225952148438, 125.56956481933594]",129.76029141743976,2.288135528564453,212.04727172851562,32.03795341733948,0.0,920.0
AUS,10.0,lora_adjoint_matched,diffusion,8.0,16.804412841796875,"[11.530533790588379, 15.848440170288086, 16.68321418762207, 17.060510635375977, 16.976226806640625, 16.457916259765625, 17.241519927978516, 16.440998077392578, 18.834089279174805, 20.970678329467773]",16.22288784980774,3.042372941970825,21.0535945892334,6.821279719884519,0.0062788850627839565,920.0
AUS,10.0,from_scratch,diffusion,2.6,113.17150115966797,"[33.00443649291992, 58.98154830932617, 90.96388244628906, 119.01630401611328, 139.68304443359375, 149.57650756835938, 150.33038330078125, 143.56272888183594, 126.1770248413086, 120.41925048828125]",104.14966888427735,2.9152543544769287,174.6499786376953,26.223718904651204,0.008555056527256966,15169.0
AUS,10.0,from_scratch_lstm,lstm,3.3,9.071060180664062,"[4.465816020965576, 5.878930568695068, 7.000394821166992, 7.3192315101623535, 8.160606384277344, 9.506974220275879, 10.873993873596191, 11.945436477661133, 12.736654281616211, 12.822564125061035]",8.182445438702901,1.98305082321167,9.837027549743652,7.239065220126998,0.0,100929.0
AUS,10.0,from_scratch_gru,gru,3.3,7.599708080291748,"[4.201833724975586, 5.5125532150268555, 6.146287441253662, 6.155412197113037, 6.484790325164795, 7.54732608795166, 8.578848838806152, 9.791404724121094, 10.646174430847168, 10.93244743347168]",6.915989486376445,2.01694917678833,9.81675910949707,7.504782162915965,0.0,75713.0
AUS,10.0,from_scratch_tcn,tcn,2.2,8.869023323059082,"[4.4275407791137695, 5.904603481292725, 6.6257219314575195, 7.286193370819092, 8.121288299560547, 9.301000595092773, 10.379438400268555, 11.601491928100586, 12.140033721923828, 12.902910232543945]",8.00644097328186,2.1440677642822266,9.599593162536621,7.065572104768341,0.0,15818.0
AUS,10.0,from_scratch_transformer,transformer,2.8,9.570663452148438,"[4.30215311050415, 5.5517168045043945, 6.824554920196533, 7.620415210723877, 9.783663749694824, 9.827835083007812, 11.467179298400879, 13.316909790039062, 13.749526023864746, 13.262682914733887]",8.559132186571759,2.1610169410705566,9.927037239074707,6.486618503201928,0.0,70282.0
ZAF,1.0,frozen,diffusion,0.0,420.6907958984375,"[126.78118133544922, 235.6142578125, 336.4910583496094, 422.9342346191406, 489.2730407714844, 529.9213256835938, 559.4457397460938, 555.071533203125, 505.7587890625, 445.6165466308594]",385.6706863827176,2.2857143878936768,626.12158203125,85.32880508742635,0.0,0.0
ZAF,1.0,naive_full_finetune,diffusion,0.2,1018.2279052734375,"[273.66107177734375, 556.8563232421875, 843.1356201171875, 1055.8375244140625, 1194.669921875, 1267.357177734375, 1385.9371337890625, 1413.316162109375, 1257.3480224609375, 934.1605834960938]",936.2178080240886,3.7857143878936768,1898.488525390625,315.00402006391494,0.0,15169.0
ZAF,1.0,lora_no_physics,diffusion,0.2,136.84043884277344,"[37.36735153198242, 63.100425720214844, 83.78352355957031, 95.02763366699219, 110.86186981201172, 132.04844665527344, 166.8843536376953, 211.6498260498047, 236.57101440429688, 231.1100616455078]",115.54007977379692,2.857142925262451,294.87542724609375,43.352987890142124,0.0,920.0
ZAF,1.0,lora_adjoint_matched,diffusion,0.9,9.449349403381348,"[4.3206562995910645, 6.115225791931152, 8.363472938537598, 9.283716201782227, 9.995865821838379, 7.737408638000488, 8.52970027923584, 10.43990421295166, 13.087187767028809, 16.620365142822266]",8.53066828250885,3.142857074737549,12.160210609436035,3.511799982097887,0.0,920.0
ZAF,1.0,from_scratch,diffusion,0.2,2534.530029296875,"[1597.2435302734375, 2455.22119140625, 3164.06298828125, 3373.83984375, 3277.65771484375, 2955.264404296875, 2617.97607421875, 2331.83056640625, 1940.8680419921875, 1631.3355712890625]",2590.334383816189,2.7142856121063232,4726.61669921875,706.3358688350552,0.1590544581413269,15169.0
ZAF,1.0,from_scratch_lstm,lstm,0.4,7.728716850280762,"[4.235918998718262, 5.2944159507751465, 4.950214385986328, 5.620596408843994, 6.140135765075684, 6.799292087554932, 7.701021671295166, 9.789850234985352, 12.183187484741211, 14.572539329528809]",6.7712194813622375,3.857142925262451,16.291522979736328,3.8956429828916272,0.0,100929.0
ZAF,1.0,from_scratch_gru,gru,0.4,7.732652187347412,"[4.156807899475098, 4.9249138832092285, 4.811380863189697, 5.459227085113525, 6.4328227043151855, 6.722213268280029, 7.822592258453369, 9.875687599182129, 12.383574485778809, 14.737296104431152]",6.731895849439833,3.357142925262451,16.169275283813477,3.8003419717909797,0.0,75713.0
ZAF,1.0,from_scratch_tcn,tcn,0.2,7.2100701332092285,"[4.2505292892456055, 4.484867572784424, 4.455029010772705, 5.418574333190918, 5.756598949432373, 5.929865837097168, 7.0999755859375, 8.655380249023438, 11.46062183380127, 14.58925724029541]",6.276191888915169,1.1428571939468384,14.451363563537598,3.790538799119374,0.0,15818.0
ZAF,1.0,from_scratch_transformer,transformer,0.3,7.244045257568359,"[5.403881072998047, 4.652465343475342, 3.5884780883789062, 5.42012882232666, 6.8300604820251465, 6.61063289642334, 7.1863274574279785, 9.089776039123535, 10.265044212341309, 13.39365291595459]",6.4452577511469515,1.1428571939468384,10.664690017700195,4.347459107277885,0.0,70282.0
ZAF,2.0,frozen,diffusion,0.0,665.1690063476562,"[231.6160430908203, 430.5439453125, 626.5050659179688, 802.4459838867188, 914.8963623046875, 926.5321655273438, 875.0896606445312, 759.0375366210938, 601.009765625, 484.0130920410156]",640.9630544874404,3.2142856121063232,967.7938232421875,138.4634783683883,0.0,0.0
ZAF,2.0,naive_full_finetune,diffusion,0.4,171.4584197998047,"[85.84833526611328, 154.4490509033203, 218.4322967529297, 251.65133666992188, 254.14767456054688, 212.82508850097656, 182.4040985107422, 150.63551330566406, 120.39461517333984, 83.79630279541016]",176.15230657789442,2.9285714626312256,327.0166931152344,58.89181009963022,0.0006157534662634134,15169.0
ZAF,2.0,lora_no_physics,diffusion,0.3,20.03843116760254,"[14.382439613342285, 23.6746768951416, 29.598617553710938, 27.49306297302246, 25.213762283325195, 19.577547073364258, 14.82111930847168, 15.37192440032959, 14.778494834899902, 15.47265625]",20.96757921112908,2.9285714626312256,32.848018646240234,9.020405871130171,0.0,920.0
ZAF,2.0,lora_adjoint_matched,diffusion,2.2,25.019893646240234,"[10.54063606262207, 11.83942985534668, 14.963655471801758, 18.330547332763672, 25.221582412719727, 29.117685317993164, 35.77737045288086, 35.646793365478516, 37.025115966796875, 31.73611068725586]",22.093718602922227,4.4285712242126465,34.39990997314453,7.709959104593312,0.0,920.0
ZAF,2.0,from_scratch,diffusion,0.5,130.7342071533203,"[81.72819519042969, 93.35359954833984, 105.00523376464844, 122.75627899169922, 154.44332885742188, 179.47105407714844, 179.97067260742188, 157.32774353027344, 116.97425842285156, 116.31185150146484]",125.54043846130371,4.0,253.213134765625,41.795821421799204,0.14047741889953613,15169.0
ZAF,2.0,from_scratch_lstm,lstm,0.8,7.784172534942627,"[3.9007809162139893, 4.5719475746154785, 4.274118900299072, 5.79607629776001, 6.812568664550781, 7.1595892906188965, 8.326045036315918, 10.57420825958252, 12.259984016418457, 14.166412353515625]",6.7528158439530275,1.6428571939468384,13.693483352661133,4.941340636525835,0.0,100929.0
ZAF,2.0,from_scratch_gru,gru,0.7,7.794351577758789,"[4.054908275604248, 4.036896228790283, 4.0899224281311035, 5.68093204498291, 7.080872058868408, 7.1876654624938965, 8.480405807495117, 10.741731643676758, 12.363131523132324, 14.22703742980957]",6.729922122425504,1.9285714626312256,12.997578620910645,4.944180393067617,0.0,75713.0
ZAF,2.0,from_scratch_tcn,tcn,0.5,7.432124614715576,"[4.162793159484863, 2.826197385787964, 3.4649271965026855, 5.033185005187988, 7.049118995666504, 7.482779502868652, 8.336432456970215, 10.111777305603027, 11.922320365905762, 13.931711196899414]",6.34784216483434,2.0,11.719297409057617,4.7998890502869145,0.0,15818.0
ZAF,2.0,from_scratch_transformer,transformer,0.6,7.710680961608887,"[4.16229248046875, 3.5013577938079834, 4.316282749176025, 6.142719745635986, 8.036791801452637, 6.955992221832275, 8.501184463500977, 10.884574890136719, 11.354887962341309, 13.250723838806152]",6.735088302029505,1.2142857313156128,8.691397666931152,4.794630718269045,0.0,70282.0
ZAF,3.0,frozen,diffusion,0.0,328.8753356933594,"[107.19466400146484, 198.61399841308594, 286.47955322265625, 358.60137939453125, 412.5330505371094, 435.96527099609375, 435.858154296875, 409.0703430175781, 350.02178955078125, 294.4151916503906]",308.8031407250299,3.142857074737549,471.23907470703125,65.42482302121226,0.0,0.0
ZAF,3.0,naive_full_finetune,diffusion,0.6,9.24106216430664,"[7.690561771392822, 8.680578231811523, 7.191739559173584, 8.286678314208984, 8.529389381408691, 8.172002792358398, 10.087697982788086, 12.35109806060791, 10.898137092590332, 10.522730827331543]",8.841867521074082,4.0714287757873535,10.7009916305542,3.720492613876741,0.011040626093745232,15169.0
ZAF,3.0,lora_no_physics,diffusion,0.4,143.52865600585938,"[55.75398635864258, 107.37037658691406, 161.9486846923828, 202.02694702148438, 217.25904846191406, 200.87490844726562, 166.23269653320312, 134.23411560058594, 106.87115478515625, 82.71455383300781]",143.6574760225084,3.7142856121063232,229.10960388183594,38.172851948506306,0.014503070153295994,920.0
ZAF,3.0,lora_adjoint_matched,diffusion,2.7,11.540850639343262,"[5.785272121429443, 10.982833862304688, 11.812135696411133, 10.967170715332031, 11.659358024597168, 14.444804191589355, 10.052449226379395, 12.288450241088867, 14.155921936035156, 13.260109901428223]",11.030250530772738,3.2142856121063232,16.704303741455078,4.299972480274146,0.0,920.0
ZAF,3.0,from_scratch,diffusion,0.7,874.94287109375,"[604.15185546875, 953.73779296875, 1093.987060546875, 1040.6263427734375, 946.72802734375, 893.2302856445312, 875.0708618164062, 883.8987426757812, 813.8877563476562, 644.1107177734375]",887.2758680555555,2.2857143878936768,1359.6185302734375,176.75828452315832,0.0,15169.0
ZAF,3.0,from_scratch_lstm,lstm,1.0,7.539344787597656,"[3.808049440383911, 2.819986581802368, 3.901233673095703, 4.941932678222656, 7.050040245056152, 6.785627841949463, 8.779181480407715, 10.793237686157227, 12.302559852600098, 14.211606979370117]",6.396471285820008,0.9285714030265808,13.251274108886719,4.629399558097598,0.0,100929.0
ZAF,3.0,from_scratch_gru,gru,0.9,8.006690979003906,"[4.0393805503845215, 3.280452251434326, 3.8018298149108887, 5.103339195251465, 7.316750526428223, 7.365581035614014, 9.466516494750977, 11.519180297851562, 13.143080711364746, 15.03079891204834]",6.786211649576822,1.3571428060531616,13.466336250305176,4.705812516969347,0.0,75713.0
ZAF,3.0,from_scratch_tcn,tcn,0.6,7.769314289093018,"[5.2323455810546875, 2.9309229850769043, 4.100749492645264, 4.811869144439697, 6.944490909576416, 7.254100799560547, 9.171368598937988, 10.26439094543457, 12.334717750549316, 14.64818286895752]",6.687228271696303,1.0714285373687744,12.454981803894043,4.529793330071465,0.0,15818.0
ZAF,3.0,from_scratch_transformer,transformer,0.7,8.163810729980469,"[6.282891750335693, 4.0779595375061035, 4.18987512588501, 5.507587432861328, 8.924365043640137, 6.668038845062256, 9.392754554748535, 10.455795288085938, 11.915185928344727, 14.223650932312012]",7.23572048081292,1.4285714626312256,10.54985237121582,5.288873403867085,0.0,70282.0
